subscriber_id,signup_date,country,region,age,gender,plan_type,monthly_price_usd,household_size,primary_device,payment_method,tenure_months,is_active,churn_date
SUB106379,2022-01-16,South Korea,East Asia,38,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,53,,
SUB106380,2026-03-10,Spain,Europe,36,Female,Premium,22.99,2,Streaming Stick,Debit Card,2,,
SUB106381,2018-01-22,Italy,Europe,16,Male,Standard,15.49,1,Mobile,Debit Card,101,,2026-03-16
SUB106382,2022-03-30,Mexico,Latin America,52,Male,Standard,15.49,1,Smart TV,Gift Card,50,,
SUB106383,2021-12-05,France,Europe,46,Male,Standard,15.49,2,Tablet,Mobile Wallet,54,,
SUB106384,2020-04-01,United States,North America,36,Male,Premium,22.99,1,Smart TV,Mobile Wallet,75,,
SUB106385,2024-11-08,Italy,Europe,32,Male,Standard,15.49,2,Laptop,PayPal,19,,
SUB106386,2025-01-23,India,South Asia,36,Female,Standard,15.49,1,Smart TV,Credit Card,16,,
SUB106387,2025-07-22,United States,North America,45,Female,Standard,15.49,2,Game Console,Credit Card,10,,
SUB106388,2022-12-17,Thailand,Southeast Asia,36,Male,Basic with Ads,6.99,1,Mobile,Debit Card,42,,2024-11-07
SUB106389,2019-03-04,United States,North America,27,Female,Premium,22.99,1,Smart TV,PayPal,88,,
SUB106390,2026-01-21,United States,North America,29,Male,Standard,15.49,1,Mobile,PayPal,4,,2026-04-15
SUB106391,2024-01-29,Brazil,Latin America,35,Male,Standard,15.49,2,Mobile,Debit Card,28,,
SUB106392,2022-05-27,India,South Asia,23,Female,Premium,22.99,4,Game Console,Credit Card,48,,2022-07-25
SUB106393,2025-06-01,United States,North America,40,Female,Standard,15.49,1,Mobile,Credit Card,12,,
SUB106394,2018-02-24,Brazil,Latin America,25,Female,Basic with Ads,6.99,1,Mobile,Credit Card,100,,2024-01-25
SUB106395,2026-02-18,France,Europe,23,Female,Standard,15.49,2,Smart TV,Mobile Wallet,3,,
SUB106396,2022-10-16,Germany,Europe,77,Male,Premium,22.99,4,Smart TV,Credit Card,44,,
SUB106397,2019-10-07,United States,North America,61,Male,Premium,22.99,3,Smart TV,Debit Card,80,,
SUB106398,2025-02-02,Japan,East Asia,37,Female,Standard,15.49,1,Smart TV,Credit Card,16,,
SUB106399,2025-11-19,Germany,Europe,47,Male,Premium,22.99,3,Mobile,Debit Card,6,,
SUB106400,2019-11-01,United States,North America,49,Male,Standard,15.49,2,Smart TV,Credit Card,80,,2026-04-14
SUB106401,2024-07-31,United States,North America,35,Female,Standard,15.49,2,Laptop,Debit Card,22,,
SUB106402,2026-03-17,United States,North America,39,Female,Standard,15.49,2,Laptop,Debit Card,2,,
SUB106403,2026-02-20,South Korea,East Asia,32,Female,Basic with Ads,6.99,1,Smart TV,PayPal,3,,
SUB106404,2020-09-21,United States,North America,52,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,69,,2021-12-29
SUB106405,2021-06-11,Spain,Europe,52,Male,Standard,15.49,1,Smart TV,Mobile Wallet,60,,
SUB106406,2019-08-13,Indonesia,Southeast Asia,56,Male,Basic with Ads,6.99,1,Mobile,Credit Card,82,,
SUB106407,2020-11-08,United States,North America,39,Male,Standard,15.49,1,Mobile,Credit Card,67,,
SUB106408,2022-05-07,Mexico,Latin America,64,Male,Premium,22.99,2,Laptop,PayPal,49,,
SUB106409,2019-08-29,United States,North America,35,Female,Premium,22.99,3,Mobile,Gift Card,82,,
SUB106410,2017-11-26,United States,North America,62,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,103,,2022-09-04
SUB106411,2021-07-21,France,Europe,29,Male,Premium,22.99,4,Mobile,Gift Card,59,,
SUB106412,2025-08-26,United Kingdom,Europe,19,Female,Standard,15.49,2,Game Console,Credit Card,9,,
SUB106413,2020-09-18,Argentina,Latin America,62,Male,Basic with Ads,6.99,1,Mobile,Credit Card,69,,2022-10-29
SUB106414,2024-05-03,Japan,East Asia,44,Female,Premium,22.99,3,Smart TV,Debit Card,25,,
SUB106415,2023-06-13,United States,North America,42,Female,Basic with Ads,6.99,1,Mobile,Debit Card,36,,
SUB106416,2025-02-13,United Kingdom,Europe,31,Male,Premium,22.99,1,Streaming Stick,PayPal,15,,
SUB106417,2019-10-27,United States,North America,25,Male,Standard,15.49,2,Mobile,Debit Card,80,,
SUB106418,2017-05-13,Italy,Europe,26,Male,Standard,15.49,2,Smart TV,Carrier Billing,110,,
SUB106419,2025-04-16,Mexico,Latin America,37,Female,Premium,22.99,3,Tablet,Credit Card,13,,
SUB106420,2024-10-15,India,South Asia,34,Female,Premium,22.99,3,Smart TV,Credit Card,19,,
SUB106421,2022-02-02,South Korea,East Asia,13,Male,Standard,15.49,1,Mobile,PayPal,52,,2023-02-03
SUB106422,2025-06-29,Mexico,Latin America,58,Male,Standard,15.49,2,Streaming Stick,Debit Card,11,,
SUB106423,2020-02-25,Germany,Europe,30,Female,Standard,15.49,1,Smart TV,Credit Card,76,,2021-08-14
SUB106424,2019-10-13,United States,North America,52,Female,Standard,15.49,2,Mobile,PayPal,80,,
SUB106425,2021-05-24,United States,North America,26,Male,Standard,15.49,2,Streaming Stick,Credit Card,61,,
SUB106426,2021-08-09,United States,North America,38,Male,Basic with Ads,6.99,1,Game Console,Gift Card,58,,
SUB106427,2021-05-26,United Kingdom,Europe,48,Female,Standard,15.49,1,Smart TV,Credit Card,61,,2026-04-01
SUB106428,2023-09-16,South Korea,East Asia,46,Male,Standard,15.49,1,Tablet,Credit Card,32,,
SUB106429,2023-10-29,United States,North America,32,Female,Premium,22.99,4,Smart TV,Debit Card,31,,2025-02-21
SUB106430,2018-12-11,United Kingdom,Europe,42,Female,Basic with Ads,6.99,1,Mobile,Credit Card,90,,2023-02-07
SUB106431,2021-01-17,United Kingdom,Europe,44,Female,Standard,15.49,1,Laptop,Debit Card,65,,
SUB106432,2025-02-18,United States,North America,34,Female,Premium,22.99,1,Mobile,Credit Card,15,,
SUB106433,2020-12-24,Nigeria,Africa,21,Male,Standard,15.49,1,Streaming Stick,Credit Card,66,,
SUB106434,2026-01-20,Brazil,Latin America,27,Female,Basic with Ads,6.99,1,Mobile,Credit Card,4,,
SUB106435,2021-05-01,United Kingdom,Europe,31,Female,Premium,22.99,1,Smart TV,Credit Card,61,,
SUB106436,2023-04-15,South Korea,East Asia,36,Female,Basic with Ads,6.99,1,Smart TV,PayPal,38,,
SUB106437,2018-01-08,India,South Asia,56,Female,Standard,15.49,2,Laptop,Credit Card,102,,
SUB106438,2026-04-21,Italy,Europe,47,Female,Standard,15.49,2,Mobile,Credit Card,1,,2026-05-26
SUB106439,2025-07-30,Japan,East Asia,25,Female,Premium,22.99,2,Laptop,Carrier Billing,10,,
SUB106440,2019-08-09,South Korea,East Asia,59,Female,Premium,22.99,4,Laptop,Carrier Billing,82,,
SUB106441,2019-07-21,Nigeria,Africa,34,Male,Premium,22.99,4,Mobile,Credit Card,83,,
SUB106442,2025-07-24,Canada,North America,44,Female,Standard,15.49,1,Mobile,Credit Card,10,,2025-09-26
SUB106443,2025-11-21,Germany,Europe,23,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,6,,2026-05-01
SUB106444,2023-08-26,United States,North America,30,Male,Basic with Ads,6.99,1,Mobile,Debit Card,33,,2024-05-26
SUB106445,2025-12-11,United States,North America,49,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,5,,2026-05-11
SUB106446,2020-12-13,Mexico,Latin America,24,Female,Standard,15.49,1,Smart TV,PayPal,66,,
SUB106447,2021-08-23,South Korea,East Asia,36,Female,Standard,15.49,2,Tablet,Gift Card,58,,2023-05-27
SUB106448,2020-06-12,Mexico,Latin America,42,Female,Basic with Ads,6.99,1,Tablet,Credit Card,72,,
SUB106449,2023-06-14,France,Europe,22,Female,Premium,22.99,3,Laptop,Credit Card,36,,
SUB106450,2022-03-15,India,South Asia,13,Female,Standard,15.49,1,Mobile,Credit Card,51,,
SUB106451,2022-04-12,India,South Asia,47,Female,Basic with Ads,6.99,1,Mobile,Credit Card,50,,2024-05-13
SUB106452,2026-01-14,South Korea,East Asia,73,Female,Premium,22.99,4,Smart TV,Debit Card,4,,
SUB106453,2022-10-03,India,South Asia,41,Female,Standard,15.49,2,Streaming Stick,Credit Card,44,,
SUB106454,2023-01-13,Mexico,Latin America,44,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,41,,
SUB106455,2022-07-17,France,Europe,24,Male,Premium,22.99,4,Laptop,Credit Card,47,,
SUB106456,2020-11-29,South Korea,East Asia,55,Male,Basic with Ads,6.99,1,Mobile,PayPal,67,,2026-02-02
SUB106457,2025-06-04,Spain,Europe,31,Female,Basic with Ads,6.99,1,Smart TV,Gift Card,12,,
SUB106458,2022-03-29,South Korea,East Asia,51,Male,Premium,22.99,3,Laptop,Credit Card,50,,2025-11-02
SUB106459,2019-01-27,Spain,Europe,43,Male,Standard,15.49,2,Smart TV,Credit Card,89,,
SUB106460,2024-05-01,United States,North America,44,Female,Standard,15.49,2,Laptop,Debit Card,25,,
SUB106461,2026-03-07,France,Europe,43,Male,Basic with Ads,6.99,1,Tablet,Credit Card,2,,2026-04-23
SUB106462,2024-08-13,Spain,Europe,43,Male,Basic with Ads,6.99,1,Mobile,Credit Card,21,,
SUB106463,2022-10-24,India,South Asia,39,Female,Standard,15.49,1,Game Console,Debit Card,43,,
SUB106464,2022-05-07,Japan,East Asia,48,Female,Premium,22.99,1,Mobile,Debit Card,49,,
SUB106465,2024-01-01,Italy,Europe,26,Female,Standard,15.49,2,Mobile,Gift Card,29,,
SUB106466,2024-10-07,India,South Asia,32,Male,Standard,15.49,1,Game Console,Gift Card,20,,
SUB106467,2025-07-18,Spain,Europe,55,Male,Premium,22.99,2,Laptop,Debit Card,10,,2026-02-19
SUB106468,2022-03-05,Indonesia,Southeast Asia,38,Male,Premium,22.99,2,Mobile,Credit Card,51,,
SUB106469,2019-08-21,Italy,Europe,31,Female,Standard,15.49,1,Smart TV,Credit Card,82,,
SUB106470,2023-10-27,United Kingdom,Europe,49,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,31,,
SUB106471,2023-04-28,Brazil,Latin America,46,Male,Basic with Ads,6.99,1,Laptop,Debit Card,37,,
SUB106472,2022-01-14,Egypt,Middle East,19,Male,Standard,15.49,1,Mobile,Credit Card,53,,
SUB106473,2019-06-04,Japan,East Asia,45,Male,Standard,15.49,2,Smart TV,Debit Card,85,,2022-07-30
SUB106474,2024-02-21,United States,North America,37,Male,Premium,22.99,4,Smart TV,Debit Card,27,,
SUB106475,2020-01-17,United States,North America,45,Male,Standard,15.49,1,Smart TV,Credit Card,77,,
SUB106476,2017-02-03,Germany,Europe,36,Male,Standard,15.49,1,Mobile,PayPal,113,,2018-04-20
SUB106477,2022-10-17,United Kingdom,Europe,42,Male,Basic with Ads,6.99,1,Tablet,PayPal,44,,2023-07-16
SUB106478,2023-10-24,United States,North America,13,Male,Standard,15.49,2,Laptop,Debit Card,31,,
SUB106479,2026-02-02,India,South Asia,24,Male,Standard,15.49,2,Smart TV,Carrier Billing,3,,
SUB106480,2019-07-31,France,Europe,45,Male,Premium,22.99,1,Laptop,PayPal,83,,
SUB106481,2024-10-04,South Korea,East Asia,70,Male,Standard,15.49,2,Streaming Stick,Carrier Billing,20,,
SUB106482,2021-02-07,Italy,Europe,40,Male,Premium,22.99,2,Tablet,Debit Card,64,,2022-02-15
SUB106483,2026-01-21,Spain,Europe,26,Male,Standard,15.49,1,Mobile,Debit Card,4,,2026-03-07
SUB106484,2025-05-17,Thailand,Southeast Asia,37,Female,Premium,22.99,3,Laptop,Credit Card,12,,
SUB106485,2018-01-24,Turkey,Middle East,24,Male,Standard,15.49,1,Smart TV,Credit Card,101,,
SUB106486,2020-03-16,India,South Asia,52,Undisclosed,Basic with Ads,6.99,1,Tablet,Carrier Billing,75,,
SUB106487,2017-10-26,Mexico,Latin America,36,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,104,,2021-10-07
SUB106488,2022-09-07,United States,North America,49,Female,Premium,22.99,3,Mobile,Credit Card,45,,2024-03-02
SUB106489,2022-11-06,Egypt,Middle East,34,Female,Premium,22.99,4,Mobile,Credit Card,43,,2022-12-15
SUB106490,2024-01-03,India,South Asia,50,Male,Standard,15.49,2,Mobile,Credit Card,29,,
SUB106491,2016-03-23,Mexico,Latin America,14,Non-binary,Basic with Ads,6.99,1,Mobile,Carrier Billing,124,,2026-02-17
SUB106492,2025-11-08,Canada,North America,36,Female,Basic with Ads,6.99,1,Tablet,Credit Card,6,,
SUB106493,2024-06-15,United States,North America,43,Male,Premium,22.99,3,Smart TV,Gift Card,23,,
SUB106494,2024-09-15,Canada,North America,32,Male,Standard,15.49,1,Game Console,Credit Card,20,,
SUB106495,2022-06-27,United States,North America,40,Male,Standard,15.49,1,Smart TV,Credit Card,47,,
SUB106496,2025-02-24,United Kingdom,Europe,40,Male,Basic with Ads,6.99,1,Smart TV,Gift Card,15,,2025-05-02
SUB106497,2023-07-29,South Korea,East Asia,49,Male,Standard,15.49,2,Streaming Stick,PayPal,34,,2024-11-03
SUB106498,2025-03-04,India,South Asia,44,Female,Premium,22.99,1,Laptop,Mobile Wallet,15,,
SUB106499,2025-11-19,Japan,East Asia,41,Female,Standard,15.49,2,Smart TV,Gift Card,6,,
SUB106500,2025-07-07,Nigeria,Africa,47,Female,Basic with Ads,6.99,1,Mobile,Debit Card,10,,2026-04-26
SUB106501,2022-05-13,India,South Asia,18,Female,Basic with Ads,6.99,1,Smart TV,PayPal,49,,2022-11-30
SUB106502,2017-01-15,Japan,East Asia,26,Male,Basic with Ads,6.99,1,Mobile,Gift Card,114,,2024-08-13
SUB106503,2018-12-11,Italy,Europe,17,Male,Standard,15.49,2,Streaming Stick,Carrier Billing,90,,
SUB106504,2023-08-18,France,Europe,43,Female,Basic with Ads,6.99,1,Laptop,Credit Card,33,,2024-02-12
SUB106505,2026-04-07,United States,North America,41,Male,Basic with Ads,6.99,1,Mobile,Gift Card,1,,
SUB106506,2022-07-03,Argentina,Latin America,54,Female,Premium,22.99,2,Tablet,Credit Card,47,,
SUB106507,2017-12-07,United States,North America,40,Female,Premium,22.99,2,Mobile,Debit Card,103,,
SUB106508,2024-03-13,Japan,East Asia,27,Female,Premium,22.99,1,Laptop,Debit Card,27,,
SUB106509,2022-02-26,Japan,East Asia,37,Female,Standard,15.49,1,Smart TV,Credit Card,51,,
SUB106510,2024-11-01,Germany,Europe,13,Male,Standard,15.49,1,Mobile,PayPal,19,,
SUB106511,2018-04-20,United States,North America,30,Female,Basic with Ads,6.99,1,Laptop,Debit Card,98,,2020-07-31
SUB106512,2019-02-28,United States,North America,13,Female,Standard,15.49,2,Mobile,Credit Card,88,,
SUB106513,2026-01-15,France,Europe,40,Female,Basic with Ads,6.99,1,Mobile,PayPal,4,,
SUB106514,2019-08-18,United States,North America,32,Male,Premium,22.99,1,Smart TV,PayPal,82,,
SUB106515,2020-02-24,South Korea,East Asia,34,Female,Premium,22.99,4,Smart TV,PayPal,76,,2025-12-08
SUB106516,2021-10-30,Spain,Europe,23,Male,Standard,15.49,1,Game Console,Debit Card,55,,2024-10-26
SUB106517,2024-08-03,Mexico,Latin America,27,Male,Standard,15.49,2,Smart TV,Credit Card,22,,
SUB106518,2021-06-30,United States,North America,45,Male,Standard,15.49,1,Laptop,PayPal,59,,
SUB106519,2024-12-12,India,South Asia,17,Female,Standard,15.49,1,Laptop,Carrier Billing,17,,2026-01-06
SUB106520,2023-09-27,Thailand,Southeast Asia,42,Male,Standard,15.49,1,Smart TV,PayPal,32,,
SUB106521,2023-11-15,United Kingdom,Europe,25,Male,Premium,22.99,3,Smart TV,Credit Card,30,,
SUB106522,2020-04-22,United States,North America,14,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,74,,
SUB106523,2025-05-27,United States,North America,51,Female,Standard,15.49,2,Mobile,Debit Card,12,,
SUB106524,2019-03-27,India,South Asia,53,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,87,,
SUB106525,2016-03-14,Egypt,Middle East,28,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,124,,
SUB106526,2022-05-06,India,South Asia,28,Male,Standard,15.49,1,Mobile,Credit Card,49,,
SUB106527,2022-01-15,United States,North America,32,Female,Premium,22.99,1,Smart TV,Credit Card,53,,
SUB106528,2024-02-25,South Korea,East Asia,25,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,27,,
SUB106529,2018-01-12,United States,North America,27,Female,Standard,15.49,1,Smart TV,PayPal,102,,
SUB106530,2018-05-24,India,South Asia,41,Male,Standard,15.49,1,Game Console,Gift Card,97,,
SUB106531,2024-06-02,Egypt,Middle East,62,Female,Premium,22.99,4,Game Console,Credit Card,24,,
SUB106532,2020-09-23,Spain,Europe,31,Female,Standard,15.49,1,Mobile,PayPal,69,,
SUB106533,2025-11-14,United States,North America,49,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,6,,
SUB106534,2023-03-04,United Kingdom,Europe,40,Female,Basic with Ads,6.99,1,Mobile,Debit Card,39,,
SUB106535,2019-03-22,United States,North America,14,Male,Premium,22.99,4,Game Console,PayPal,87,,
SUB106536,2024-01-16,United States,North America,35,Male,Standard,15.49,2,Tablet,Credit Card,28,,
SUB106537,2022-04-12,Japan,East Asia,34,Male,Basic with Ads,6.99,1,Mobile,Gift Card,50,,2023-06-04
SUB106538,2025-12-22,South Korea,East Asia,55,Male,Standard,15.49,1,Smart TV,Credit Card,5,,
SUB106539,2021-09-07,France,Europe,55,Female,Basic with Ads,6.99,1,Mobile,Debit Card,57,,
SUB106540,2021-10-25,Turkey,Middle East,40,Male,Standard,15.49,2,Streaming Stick,Credit Card,56,,
SUB106541,2022-12-15,United States,North America,51,Male,Basic with Ads,6.99,1,Tablet,Carrier Billing,42,,2024-10-17
SUB106542,2023-01-16,Australia,Oceania,34,Female,Standard,15.49,1,Laptop,Debit Card,41,,
SUB106543,2018-09-02,South Korea,East Asia,50,Male,Basic with Ads,6.99,1,Smart TV,Carrier Billing,94,,2018-11-19
SUB106544,2024-11-14,India,South Asia,37,Male,Premium,22.99,3,Smart TV,PayPal,18,,
SUB106545,2025-03-05,Canada,North America,50,Male,Standard,15.49,2,Mobile,Debit Card,15,,2025-10-13
SUB106546,2019-10-22,United States,North America,51,Female,Premium,22.99,3,Smart TV,Mobile Wallet,80,,
SUB106547,2025-08-05,Japan,East Asia,45,Male,Standard,15.49,1,Smart TV,Credit Card,10,,
SUB106548,2020-07-12,Spain,Europe,26,Female,Premium,22.99,3,Tablet,Carrier Billing,71,,
SUB106549,2025-09-17,India,South Asia,30,Male,Premium,22.99,4,Smart TV,Credit Card,8,,
SUB106550,2022-02-10,Italy,Europe,45,Male,Standard,15.49,1,Smart TV,Debit Card,52,,
SUB106551,2024-07-13,United States,North America,47,Female,Standard,15.49,1,Smart TV,Mobile Wallet,22,,2025-01-02
SUB106552,2025-04-10,Canada,North America,38,Male,Standard,15.49,2,Game Console,Debit Card,13,,2025-08-31
SUB106553,2019-02-21,United States,North America,31,Female,Premium,22.99,2,Smart TV,Gift Card,88,,
SUB106554,2018-02-16,United States,North America,38,Female,Premium,22.99,3,Mobile,Debit Card,100,,
SUB106555,2020-04-20,United Kingdom,Europe,32,Female,Basic with Ads,6.99,1,Game Console,Debit Card,74,,
SUB106556,2024-06-14,Italy,Europe,32,Female,Basic with Ads,6.99,1,Game Console,Gift Card,23,,
SUB106557,2023-06-24,United States,North America,61,Male,Premium,22.99,4,Laptop,Credit Card,35,,
SUB106558,2021-09-20,Italy,Europe,29,Female,Standard,15.49,1,Laptop,PayPal,57,,
SUB106559,2019-01-23,United States,North America,42,Male,Premium,22.99,1,Laptop,Credit Card,89,,
SUB106560,2025-12-24,United Kingdom,Europe,37,Female,Premium,22.99,4,Smart TV,Credit Card,5,,
SUB106561,2025-08-28,India,South Asia,20,Female,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,9,,2025-11-30
SUB106562,2020-01-25,United States,North America,19,Female,Standard,15.49,1,Smart TV,Debit Card,77,,
SUB106563,2025-02-06,Argentina,Latin America,34,Male,Premium,22.99,2,Mobile,PayPal,16,,
SUB106564,2018-08-13,United Kingdom,Europe,13,Male,Standard,15.49,2,Laptop,Credit Card,94,,
SUB106565,2024-05-26,Mexico,Latin America,59,Female,Basic with Ads,6.99,1,Mobile,Credit Card,24,,
SUB106566,2023-11-15,Japan,East Asia,31,Female,Premium,22.99,3,Smart TV,Credit Card,30,,
SUB106567,2026-05-29,South Korea,East Asia,30,Male,Basic with Ads,6.99,1,Laptop,Credit Card,1,,2026-06-28
SUB106568,2023-10-21,Brazil,Latin America,51,Female,Standard,15.49,2,Mobile,Debit Card,31,,
SUB106569,2017-12-02,Turkey,Middle East,34,Non-binary,Premium,22.99,4,Tablet,Credit Card,103,,
SUB106570,2025-04-19,Spain,Europe,44,Female,Premium,22.99,2,Game Console,Debit Card,13,,
SUB106571,2022-09-17,Japan,East Asia,28,Female,Standard,15.49,2,Mobile,PayPal,45,,
SUB106572,2022-08-18,Mexico,Latin America,36,Male,Basic with Ads,6.99,1,Mobile,Credit Card,46,,
SUB106573,2019-09-10,Brazil,Latin America,48,Female,Standard,15.49,2,Mobile,Debit Card,81,,
SUB106574,2016-11-25,United Kingdom,Europe,24,Female,Basic with Ads,6.99,1,Mobile,Credit Card,115,,2018-10-04
SUB106575,2025-11-24,Brazil,Latin America,42,Male,Standard,15.49,2,Laptop,Credit Card,6,,
SUB106576,2019-02-24,United Kingdom,Europe,13,Female,Premium,22.99,1,Laptop,Gift Card,88,,
SUB106577,2019-11-02,France,Europe,52,Female,Standard,15.49,2,Mobile,Gift Card,80,,
SUB106578,2026-03-26,Thailand,Southeast Asia,28,Female,Standard,15.49,1,Smart TV,Credit Card,2,,2026-05-31
SUB106579,2025-10-27,Indonesia,Southeast Asia,34,Male,Standard,15.49,2,Smart TV,Carrier Billing,7,,2026-03-22
SUB106580,2019-01-24,Canada,North America,34,Male,Standard,15.49,1,Laptop,Mobile Wallet,89,,
SUB106581,2025-12-03,Brazil,Latin America,23,Male,Premium,22.99,3,Mobile,Gift Card,6,,
SUB106582,2024-11-13,France,Europe,22,Undisclosed,Premium,22.99,2,Laptop,Credit Card,18,,
SUB106583,2020-11-24,United States,North America,42,Male,Premium,22.99,4,Mobile,Credit Card,67,,
SUB106584,2020-11-09,South Korea,East Asia,43,Female,Premium,22.99,1,Laptop,Debit Card,67,,
SUB106585,2025-08-02,India,South Asia,24,Male,Premium,22.99,1,Mobile,Credit Card,10,,
SUB106586,2022-05-20,United States,North America,43,Male,Standard,15.49,1,Game Console,Debit Card,49,,
SUB106587,2025-04-02,Thailand,Southeast Asia,43,Female,Premium,22.99,2,Mobile,Debit Card,14,,
SUB106588,2025-06-13,Italy,Europe,31,Male,Basic with Ads,6.99,1,Laptop,Credit Card,11,,
SUB106589,2021-09-11,South Korea,East Asia,19,Male,Premium,22.99,2,Mobile,PayPal,57,,
SUB106590,2025-06-25,India,South Asia,35,Female,Standard,15.49,2,Tablet,Debit Card,11,,
SUB106591,2026-05-29,Spain,Europe,40,Male,Basic with Ads,6.99,1,Laptop,Credit Card,1,,
SUB106592,2018-08-04,United Kingdom,Europe,35,Female,Basic with Ads,6.99,1,Mobile,Credit Card,95,,2025-05-20
